report_date,unique_material_id,material_id_list,channel_material_id_list,original_title_list,original_url_list,corrected_url_list,corrected_title_list,cost,new_buyer_cnt,newer_cost,rn
20251101,7563523933297279027,"[""rDdeMMkz""'，'""rDdeMMkx""'，'""rDdeMMky""]","[""7563523933297279027""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""]",11665.630000000001,62,188.1553225806452,2
20251103,7563523933297279027,"[""rDdeMMkz""'，'""rDdeMMkx""'，'""rDdeMMky""]","[""7563523933297279027""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""]",9666.22,46,210.13521739130434,2
20251105,7563523933297279027,"[""rDdeMMkz""'，'""rDdeMMkx""'，'""rDdeMMky""]","[""7563523933297279027""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""]",3679.43,19,193.65421052631578,2
20251107,7563523933297279027,"[""rDdeMMkz""'，'""rDdeMMkx""'，'""rDdeMMky""]","[""7563523933297279027""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510201527573102.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015283486541.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102015281098635.jpg""]","[""VIP自A雪男式毛0270493+3+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198912""'，'""VIP自A雪男式毛0270493+2+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198914""'，'""VIP自A雪男式毛0270493+1+字节+抖音图文+雪中飞+男装+6921517447384979400+AIGC+1020-198913""]",8436.12,54,156.22444444444446,2
20251106,7560623544070406153,"[""rDO1E4Ul""'，'""rDO1E4Un""'，'""rDO1E4Uo""]","[""7560623544070406153""]","[""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]",5669.44,35,161.98399999999998,3
20251107,7560623544070406153,"[""rDO1E4Ul""'，'""rDO1E4Un""'，'""rDO1E4Uo""]","[""7560623544070406153""]","[""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]",7388.99,37,199.70243243243243,3
20251105,7560623544070406153,"[""rDO1E4Ul""'，'""rDO1E4Un""'，'""rDO1E4Uo""]","[""7560623544070406153""]","[""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]",7727.52,46,167.98956521739132,3
20251101,7560623544070406153,"[""rDO1E4Ul""'，'""rDO1E4Un""'，'""rDO1E4Uo""]","[""7560623544070406153""]","[""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]",7695.46,43,178.96418604651163,3
20251102,7560623544070406153,"[""rDO1E4Ul""'，'""rDO1E4Un""'，'""rDO1E4Uo""]","[""7560623544070406153""]","[""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]",8482.11,52,163.1175,3
20251104,7560623544070406153,"[""rDO1E4Ul""'，'""rDO1E4Un""'，'""rDO1E4Uo""]","[""7560623544070406153""]","[""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185266771.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/176000618526699.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760006185265292.jpg""]","[""VIP同色雪开衫套1组+2+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+3+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""'，'""VIP同色雪开衫套1组+1+字节+抖音图文+雪中飞+女装+6921092749009031112+邹文华+1009""]",7757.02,44,176.2959090909091,3
20251102,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",5747.73,31,185.41064516129032,4
20251106,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",4431.83,33,134.29787878787877,4
20251103,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",1340.6999999999998,7,191.5285714285714,4
20251105,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",5719.05,26,219.96346153846156,4
20251107,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",6344.19,44,144.18613636363636,4
20251101,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",5662.33,26,217.78192307692308,4
20251104,7478256902755532826,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256902755532826""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",3982.26,22,181.0118181818182,4
20251102,7478256880223322121,"[""q-vEEids""'，'""q-vEEidr""'，'""q-vEEidj""]","[""7478256880223322121""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394536.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041395727.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250305/1741147041394401.jpg""]","[""VIP东欧诗漫补水4件+2+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+1+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""'，'""VIP东欧诗漫补水4件+5+东信+字节+抖音图文+欧诗漫+美妆+6918729979027610590+郝舒萍+抖音图文+单商品+日常+无框+无+原生图+标签样式""]",4916.5199999999995,31,158.5974193548387,5
