report_date,unique_material_id,material_id_list,channel_material_id_list,original_title_list,original_url_list,corrected_url_list,corrected_title_list,cost,new_buyer_cnt,newer_cost
20251103,7567283781200674854,"[""rDewOU3P""]","[""7567283781200674854""]","[""VIP自AJ男式卫0322531+1+字节+横图+JEEP+男装+6921197257703197507+AIGC+1021-200994""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/57/4a89ac82-ca3e-4c42-944d-610198a8907b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102120302086107.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/143/1d60b091-5f44-406d-97a5-65010cf31f77.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/123/54b91c4e-b13d-489e-bddc-1013b99421e2.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/41/a0fd98da-038f-4afb-9864-0e7cfeeb3d07.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/57/4a89ac82-ca3e-4c42-944d-610198a8907b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102120302086107.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/123/54b91c4e-b13d-489e-bddc-1013b99421e2.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/143/1d60b091-5f44-406d-97a5-65010cf31f77.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/01/04/41/a0fd98da-038f-4afb-9864-0e7cfeeb3d07.jpg""]","[""VIP自AJ男式卫0322531+1+字节+横图+JEEP+男装+6921197257703197507+AIGC+1021-200994""]",6.89,0,(NULL)
20251103,7567283928337776694,"[""rDexoBMq""]","[""7567283928337776694""]","[""VIP自AJ男式牛0322654+1+字节+横图+JEEP+男装+6921636536647409987+AIGC+1021-201006""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/57/06ec27e2-ffb2-4e4a-b46f-90a4ecf346f0.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/120/0ad8d36c-8aba-4fff-906c-61972c4019f2.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/55/8c9e188b-b2e1-4165-b1be-b280a42baf15.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102120534451549.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/116/95ac77d5-bad6-4791-a5b3-ef8e3891f439.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/55/8c9e188b-b2e1-4165-b1be-b280a42baf15.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102120534451549.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/120/0ad8d36c-8aba-4fff-906c-61972c4019f2.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/116/95ac77d5-bad6-4791-a5b3-ef8e3891f439.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2025/0930/57/06ec27e2-ffb2-4e4a-b46f-90a4ecf346f0.jpg""]","[""VIP自AJ男式牛0322654+1+字节+横图+JEEP+男装+6921636536647409987+AIGC+1021-201006""]",0.41,0,(NULL)
20251103,7567283980581077034,"[""rDewnvPk""]","[""7567283980581077034""]","[""VIP自AJ男式休0322566+1+字节+横图+JEEP+男装+6920864195343829635+AIGC+1021-200974""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/180/69d62c7f-b868-4eb9-888f-902bcedc1906.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/74/67b8a1e8-26cf-4771-875b-736c09d5b0e5.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102120363399782.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/198/299baf21-6032-4b80-94f5-7d67756fde6e.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/162/ebb1c4aa-3778-4d25-9172-c5b608a9cb49.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/74/67b8a1e8-26cf-4771-875b-736c09d5b0e5.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/162/ebb1c4aa-3778-4d25-9172-c5b608a9cb49.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102120363399782.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/180/69d62c7f-b868-4eb9-888f-902bcedc1906.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/04/18/198/299baf21-6032-4b80-94f5-7d67756fde6e.jpg""]","[""VIP自AJ男式休0322566+1+字节+横图+JEEP+男装+6920864195343829635+AIGC+1021-200974""]",8.59,0,(NULL)
20251103,7567284242784534591,"[""rDew03jM""]","[""7567284242784534591""]","[""VIP自AJ男式休0322588+1+字节+横图+JEEP+男装+6921113352257181955+AIGC+1021-201089""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/73/a7d82e5e-b560-4336-9975-26e81e3c0ee6.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/146/78957577-5082-41b8-8dfb-452bb43d20c9.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510212039509266.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/118/80be69a9-0dab-4a9b-b3a3-6430e22c8e52.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/133/11337522-5b36-467e-be77-75572b99a582.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/73/a7d82e5e-b560-4336-9975-26e81e3c0ee6.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/146/78957577-5082-41b8-8dfb-452bb43d20c9.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/118/80be69a9-0dab-4a9b-b3a3-6430e22c8e52.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/658900/2024/1011/133/11337522-5b36-467e-be77-75572b99a582.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510212039509266.jpg""]","[""VIP自AJ男式休0322588+1+字节+横图+JEEP+男装+6921113352257181955+AIGC+1021-201089""]",5.65,0,(NULL)
20251103,7567284960521945115,"[""rDpWJhgd""'，'""rDpWJhgc""'，'""rDpWJhgb""]","[""7567284960521945115""]","[""VIP自AAI爆罗男0435946+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207757""'，'""VIP自AAI爆罗男0435946+2+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207756""'，'""VIP自AAI爆罗男0435946+1+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207755""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915443346190.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915443930307.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915450222574.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915443930307.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915443346190.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915450222574.jpg""]","[""VIP自AAI爆罗男0435946+2+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207756""'，'""VIP自AAI爆罗男0435946+1+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207755""'，'""VIP自AAI爆罗男0435946+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207757""]",3.4,0,(NULL)
20251103,7567284969799663642,"[""rDqcd1g6""]","[""7567284969799663642""]","[""VIP自AAI爆罗男0435670+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207865""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/77/02c6c949-2fc2-4d88-840d-983f1ce14f28.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/72/a526769b-adfe-47a7-8918-5ab2adf875b9.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/106/57ea7190-5e21-4ac8-873a-59f6f4f8e653.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/154/ad4f8f80-92e0-4f12-9e4d-c053c90df998.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914200815603.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/77/02c6c949-2fc2-4d88-840d-983f1ce14f28.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/154/ad4f8f80-92e0-4f12-9e4d-c053c90df998.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914200815603.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/72/a526769b-adfe-47a7-8918-5ab2adf875b9.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/26/106/57ea7190-5e21-4ac8-873a-59f6f4f8e653.jpg""]","[""VIP自AAI爆罗男0435670+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207865""]",8.78,0,(NULL)
20251103,7567284980302643246,"[""rDpWJngB""'，'""rDpWJngD""'，'""rDpWJngC""]","[""7567284980302643246""]","[""VIP自AAI爆罗男0435939+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207862""'，'""VIP自AAI爆罗男0435939+1+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207860""'，'""VIP自AAI爆罗男0435939+2+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207861""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915444426405.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915442944778.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915443593715.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915444426405.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915442944778.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102915443593715.jpg""]","[""VIP自AAI爆罗男0435939+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207862""'，'""VIP自AAI爆罗男0435939+1+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207860""'，'""VIP自AAI爆罗男0435939+2+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1029-207861""]",7.82,0,(NULL)
20251103,7567285006542323739,"[""rDqcd1g6""'，'""rDqcd1g4""'，'""rDqcd1g5""]","[""7567285006542323739""]","[""VIP自AAI爆罗男0435670+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207865""'，'""VIP自AAI爆罗男0435670+1+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207863""'，'""VIP自AAI爆罗男0435670+2+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207864""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914200393269.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914200815603.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914194326369.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914200815603.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914200393269.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914194326369.jpg""]","[""VIP自AAI爆罗男0435670+3+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207865""'，'""VIP自AAI爆罗男0435670+2+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207864""'，'""VIP自AAI爆罗男0435670+1+字节+抖音图文+罗蒙+男装+6921588372088678850+AIGC+1030-207863""]",3.62,0,(NULL)
20251103,7567286454453846057,"[""rDnj5aLv""]","[""7567286454453846057""]","[""VIP自Af女休闲0432852+1+字节+横图+fed+鞋+6920852440976916744+AIGC+1028-205818""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/09/20/181/8c060e52-115d-456b-b8fc-a74b7f925960.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/619446/2025/0429/106/3672b1f9-1456-415a-816e-a59fcc8de1f4.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/09/20/102/8d728165-9715-4e43-a93b-f75d3eb53895.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102812501183816.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/09/20/111/f7a534dc-667a-4da7-ba5e-8d9c4ad56bc0.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102812501183816.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/09/20/102/8d728165-9715-4e43-a93b-f75d3eb53895.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/619446/2025/0429/106/3672b1f9-1456-415a-816e-a59fcc8de1f4.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/09/20/181/8c060e52-115d-456b-b8fc-a74b7f925960.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2024/09/20/111/f7a534dc-667a-4da7-ba5e-8d9c4ad56bc0.jpg""]","[""VIP自Af女休闲0432852+1+字节+横图+fed+鞋+6920852440976916744+AIGC+1028-205818""]",3.0,0,(NULL)
20251103,7567286549243609129,"[""rDo9G73U""]","[""7567286549243609129""]","[""VIP自AC女式卫0435610+1+字节+横图+Champion+女装+6920969789704600455+AIGC+1029-207627""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914125985101.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/1267722303-3470100924998516736-3470100924998516738-1.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/936438175-3470100924998516736-3470100924998516738-15.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/286663254-3470100924998516736-3470100924998516738-4.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/618266159-3470100924998516736-3470100924998516738-3.jpg""]","[""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/936438175-3470100924998516736-3470100924998516738-15.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/1267722303-3470100924998516736-3470100924998516738-1.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/286663254-3470100924998516736-3470100924998516738-4.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00602843/10030350/618266159-3470100924998516736-3470100924998516738-3.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914125985101.jpg""]","[""VIP自AC女式卫0435610+1+字节+横图+Champion+女装+6920969789704600455+AIGC+1029-207627""]",0.82,0,(NULL)
20251103,7567289161754050587,"[""rDpVIDQB""'，'""rDpVIDQC""'，'""rDpVIDQD""]","[""7567289161754050587""]","[""VIP自A班女式外0433650+1+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206955""'，'""VIP自A班女式外0433650+3+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206957""'，'""VIP自A班女式外0433650+2+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206956""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819530061365.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819531062438.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819525258281.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819531062438.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819530061365.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819525258281.jpg""]","[""VIP自A班女式外0433650+3+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206957""'，'""VIP自A班女式外0433650+2+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206956""'，'""VIP自A班女式外0433650+1+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206955""]",0.08,0,(NULL)
20251103,7567289184949452842,"[""rDpVIDQD""]","[""7567289184949452842""]","[""VIP自A班女式外0433650+3+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206957""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/12/7defebae-ce45-4d75-9277-1a970e71b22f.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/3/9dffd7c8-c08b-4172-990b-8ea293f120ec.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/73/45927e13-d753-4088-910f-834ed1432f78.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/77/35a6aa63-b4d6-410d-a10d-c959f4cead91.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819531062438.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/12/7defebae-ce45-4d75-9277-1a970e71b22f.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/73/45927e13-d753-4088-910f-834ed1432f78.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819531062438.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/3/9dffd7c8-c08b-4172-990b-8ea293f120ec.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/77/35a6aa63-b4d6-410d-a10d-c959f4cead91.jpg""]","[""VIP自A班女式外0433650+3+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206957""]",0.43,0,(NULL)
20251103,7567289222991495209,"[""rDpVIDQD""]","[""7567289222991495209""]","[""VIP自A班女式外0433650+3+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206957""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/157/c1fa895b-0743-442b-b611-b5a3a84817f5.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/77/35a6aa63-b4d6-410d-a10d-c959f4cead91.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/101/35970de5-d1f7-4787-977b-8e043479ca10.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819531062438.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/190/cb2b5835-ed43-4ba8-95f1-66fab7eb638f.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819531062438.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/77/35a6aa63-b4d6-410d-a10d-c959f4cead91.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/101/35970de5-d1f7-4787-977b-8e043479ca10.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/190/cb2b5835-ed43-4ba8-95f1-66fab7eb638f.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/100483/2025/1003/157/c1fa895b-0743-442b-b611-b5a3a84817f5.jpg""]","[""VIP自A班女式外0433650+3+字节+抖音图文+班尼路+女装+6921635181657495435+AIGC+1029-206957""]",0.07,0,(NULL)
20251103,7567289298883559487,"[""rDpVIIgG""'，'""rDpVIIgH""'，'""rDpVIIgI""]","[""7567289298883559487""]","[""VIP自A雪女式外0433629+3+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206834""'，'""VIP自A雪女式外0433629+1+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206832""'，'""VIP自A雪女式外0433629+2+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206833""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819493535175.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510281949417201.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510281950068153.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510281949417201.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819493535175.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510281950068153.jpg""]","[""VIP自A雪女式外0433629+2+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206833""'，'""VIP自A雪女式外0433629+1+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206832""'，'""VIP自A雪女式外0433629+3+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206834""]",0.1,0,(NULL)
20251103,7567289311093522438,"[""rDpVHBv2""'，'""rDpVHBv1""'，'""rDpVHBv0""]","[""7567289311093522438""]","[""VIP自A雪女式外0433640+3+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206978""'，'""VIP自A雪女式外0433640+1+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206976""'，'""VIP自A雪女式外0433640+2+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206977""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819514710141.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819514138390.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819513550083.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819514710141.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819514138390.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819513550083.jpg""]","[""VIP自A雪女式外0433640+3+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206978""'，'""VIP自A雪女式外0433640+2+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206977""'，'""VIP自A雪女式外0433640+1+字节+抖音图文+雪中飞+女装+6921300265201534920+AIGC+1029-206976""]",0.67,0,(NULL)
20251103,7567291192297439295,"[""rDpVIEQf""]","[""7567291192297439295""]","[""VIP自AX女式卫0433600+3+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206846""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819462749143.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/1230449514-1810243014895771648-1810243014895771650-1.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/756778555-1810243014895771648-1810243014895771650-3.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/135838893-1810243014895771648-1810243014895771650-15.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/414381773-1810243014895771648-1810243014895771650-4.jpg""]","[""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/1230449514-1810243014895771648-1810243014895771650-1.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/756778555-1810243014895771648-1810243014895771650-3.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/135838893-1810243014895771648-1810243014895771650-15.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvop/00634776/10013861/414381773-1810243014895771648-1810243014895771650-4.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819462749143.jpg""]","[""VIP自AX女式卫0433600+3+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206846""]",0.52,0,(NULL)
20251103,7567291193562775602,"[""rDpVIEQd""'，'""rDpVIEQe""'，'""rDpVIEQf""]","[""7567291193562775602""]","[""VIP自AX女式卫0433600+3+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206846""'，'""VIP自AX女式卫0433600+2+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206845""'，'""VIP自AX女式卫0433600+1+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206844""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819460899860.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819462749143.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819461655271.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819460899860.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819461655271.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102819462749143.jpg""]","[""VIP自AX女式卫0433600+1+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206844""'，'""VIP自AX女式卫0433600+2+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206845""'，'""VIP自AX女式卫0433600+3+字节+抖音图文+XWI+女装+6921078537315250845+AIGC+1029-206846""]",0.48,0,(NULL)
